,City,Date,Latitude,Longitude,patient_count,EVENT_ID,County,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,Impact,distance_km,day_of_week,patient_dow_norm
7053,Osage City,2022-05-05,38.6338982,-95.8258206,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.2899370934681841
7054,Osage City,2023-05-05,38.6338982,-95.8258206,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.14018818267250385
7055,Osage City,2025-05-05,38.6338982,-95.8258206,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1.36853352979819
7056,Osage City,2022-05-06,38.6338982,-95.8258206,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.1417127669904814
7057,Osage City,2024-05-06,38.6338982,-95.8258206,72,1166136.0,RILEY,MANHATTAN,2024-05-06,1839.0,Tornado, ,EF0,0.0,0.0,0.0,0.0,KS,CST-6, ,189670.0,C,161.0,TOP,0.0,0.0,NWS Storm Survey, ,1.18,75.0,2.76,S,1.75,SSE,MANHATTAN,2024-05-06,1844.0,39.14,-96.58,39.1557,-96.5713,Damage survey revealed an overturned irrigation pivot and a narrow area of substantial tree damage along a short path northeast before it appeared to have lifted near the Kansas river.,A long duration severe weather event occurred late afternoon into the night of May 6th.  Supercell thunderstorms tracked across parts of central and northeast Kansas producing an EF0 tornado on the south side of Manhattan Kansas with baseball size hail also occurring with one of the storms.   Additional storms developed after sunset across southeast Kansas and produced wind damage and also another small tornado south of Burlington Kansas.,149.0,2.0,86.1850149785714,0,0.32039613070822576
7058,Osage City,2024-05-06,38.6338982,-95.8258206,72,1181992.0,CHAUTAUQUA,ELGIN,2024-05-06,1955.0,Tornado, ,EFU,0.0,0.0,0.0,0.0,KS,CST-6, ,190876.0,C,19.0,ICT,0.0,0.0,Public, ,0.01,10.0,7.38,W,7.38,W,ELGIN,2024-05-06,1957.0,36.9998,-96.4138,36.9999,-96.4137,A report relayed via the media of a tornado near the state line and south of Hewins. No damage was reported in that area.,"A dryline and Pacific cold front moved into the region on Monday May 6th, and with abundant moisture and instability already in place, storms erupted by the early afternoon hours across west-central Kansas. As storms tracked across central Kansas they produced hail up to slightly larger than baseballs! Storms became more numerous over southeast Kansas after sunset with wind and heavy rain becoming the main threats. The majority of the tornadoes on this day took place down in Oklahoma where an EF-4 struck the town of Barnsdall Oklahoma.",150.0,1.0,188.90002390322314,0,0.32039613070822576
7059,Osage City,2024-05-06,38.6338982,-95.8258206,72,1166171.0,COFFEY,BURLINGTON,2024-05-06,2022.0,Tornado, ,EF0,0.0,0.0,0.0,0.0,KS,CST-6, ,189670.0,C,31.0,TOP,0.0,0.0,Emergency Manager, ,0.86,50.0,5.53,S,4.85,S,BURLINGTON,2024-05-06,2023.0,38.12,-95.75,38.1301,-95.7409,Emergency manager provided photos of damage that radar suggests could have been associated with a small tornado embedded with a developing line of storms.,A long duration severe weather event occurred late afternoon into the night of May 6th.  Supercell thunderstorms tracked across parts of central and northeast Kansas producing an EF0 tornado on the south side of Manhattan Kansas with baseball size hail also occurring with one of the storms.   Additional storms developed after sunset across southeast Kansas and produced wind damage and also another small tornado south of Burlington Kansas.,151.0,2.0,57.52382263936621,0,0.32039613070822576
7060,Osage City,2024-05-06,38.6338982,-95.8258206,72,1166343.0,COFFEY,SHARPE,2024-05-06,2030.0,Tornado, ,EF0,0.0,0.0,0.0,0.0,KS,CST-6, ,189670.0,C,31.0,TOP,0.0,0.0,NWS Storm Survey, ,0.86,50.0,5.61,ESE,6.01,E,SHARPE,2024-05-06,2035.0,38.24,-95.59,38.27,-95.57,Survey revealed an old barn that had its metal roof panels removed and tossed approximately one half mile to the northeast into open fields.  A narrow path of tree limb damage was also found around 1 mile to the southwest of the barn.  The damage was suggestive of a small brief tornado in this area.,A long duration severe weather event occurred late afternoon into the night of May 6th.  Supercell thunderstorms tracked across parts of central and northeast Kansas producing an EF0 tornado on the south side of Manhattan Kansas with baseball size hail also occurring with one of the storms.   Additional storms developed after sunset across southeast Kansas and produced wind damage and also another small tornado south of Burlington Kansas.,152.0,2.0,48.376258941756745,0,0.32039613070822576
7061,Osage City,2024-05-06,38.6338982,-95.8258206,72,1167388.0,CHEROKEE,MELROSE,2024-05-06,2204.0,Tornado, ,EF0,0.0,0.0,300000.0,0.0,KS,CST-6, ,189890.0,C,21.0,SGF,0.0,0.0,NWS Storm Survey, ,20.89,250.0,2.14,SSW,2.35,NNE,CRESTLINE,2024-05-06,2224.0,37.0,-94.96,37.2,-94.68,"A NWS Survey team confirmed that an intermittent EF-0 tornado with maximum winds of 80 mph caused damage to multiple barns and numerous uprooted or snapped trees. This is an extension of a tornado out of Ottawa County, OK that occurred on the night of May 6.","A shortwave trough and an associated cold front pushed through far southeast Kansas during the late evening hours on May 6, 2024. Thunderstorms developed along the front, growing upscale to a linear storm mode by the time they reached southeast Kansas. This line of thunderstorms produced a swath of damaging winds, along with two EF-0 tornadoes in Cherokee County before continuing into the Missouri Ozarks.",153.0,2.0,196.95485715144997,0,0.32039613070822576
7062,Osage City,2024-05-06,38.6338982,-95.8258206,72,1172712.0,CHEROKEE,SHERWIN,2024-05-06,2213.0,Tornado, ,EF0,0.0,0.0,64000.0,0.0,KS,CST-6, ,189890.0,C,21.0,SGF,0.0,0.0,NWS Storm Survey, ,2.67,50.0,3.56,NE,1.14,SW,MACKIE,2024-05-06,2215.0,37.21,-94.8974,37.2373,-94.8631,"A NWS survey team determined that a tornado touched down to the northwest of Columbus near the intersection of NW Center Star and NW 40th St, downing trees in a convergent to rotational manner as it tracked northeast.  As the tornado neared NW 30th St, several outbuildings were damaged to destroyed, with another barn on NW Lawton Rd experiencing door damage on its southeast and east sides. The tornado then destroyed one barn and damaged another as it crossed NW Belleview Road before dissipating.","A shortwave trough and an associated cold front pushed through far southeast Kansas during the late evening hours on May 6, 2024. Thunderstorms developed along the front, growing upscale to a linear storm mode by the time they reached southeast Kansas. This line of thunderstorms produced a swath of damaging winds, along with two EF-0 tornadoes in Cherokee County before continuing into the Missouri Ozarks.",154.0,2.0,178.0435025399879,0,0.32039613070822576
7063,Osage City,2025-05-06,38.6338982,-95.8258206,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7391195841139799
7064,Osage City,2024-05-07,38.6338982,-95.8258206,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6622371687451499
7065,Osage City,2025-05-07,38.6338982,-95.8258206,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.3538772396759245
7066,Osage City,2023-05-08,38.6338982,-95.8258206,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1.2951018054283459
7067,Osage City,2024-05-08,38.6338982,-95.8258206,75,1179917.0,WALLACE,SHARON SPGS ARPT,2024-05-08,1153.0,Tornado, ,EFU,0.0,0.0,0.0,0.0,KS,MST-7, ,191629.0,C,199.0,GLD,0.0,0.0,Law Enforcement, ,0.06,50.0,5.17,SSW,5.15,SSW,SHARON SPGS ARPT,2024-05-08,1155.0,38.7786,-101.7787,38.7786,-101.7776,Wallace County Deputies reported a landspout tornado that lasted about two minutes and produced no damage.,"A brief landspout tornado developed along a stationary boundary over southern Wallace County. No damage was found, so the tornado has been rated an EF-Unknown.",155.0,1.0,516.7044244844677,2,0.5633599270912264
7068,Osage City,2025-05-08,38.6338982,-95.8258206,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.030247890158258694
7069,Osage City,2022-05-09,38.6338982,-95.8258206,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.1936259398806834
7070,Osage City,2023-05-09,38.6338982,-95.8258206,40,1086222.0,CLOUD,MILTONVALE,2023-05-09,1156.0,Tornado, ,EFU,0.0,0.0,0.0,0.0,KS,CST-6, ,178560.0,C,29.0,TOP,0.0,0.0,Storm Chaser, ,1.6,30.0,4.15,WSW,2.69,SW,MILTONVALE,2023-05-09,1158.0,39.3259,-97.5212,39.3278,-97.4913,A storm chaser had photos of a small tornado that was on the ground for approximately 2 minutes just WSW of Miltonvale.  No damage was noted or reported.,A line of thunderstorms moved southeast across much of north central and east central Kansas during the day on May 9th.  There were numerous reports of large hail and sporadic wind damage reports along with a few wind gusts in excess of 70 mph.  Storm chasers also documented a small tornado near Miltonvale.  That storm went on to produce another mainly rain wrapped tornado with minor tree damage in southwest Clay County.,77.0,1.0,165.516072086973,1,-1.7980001230574114
7071,Osage City,2023-05-09,38.6338982,-95.8258206,40,1086229.0,CLAY,OAK HILL,2023-05-09,1224.0,Tornado, ,EFU,0.0,0.0,0.0,0.0,KS,CST-6, ,178560.0,C,27.0,TOP,0.0,0.0,Storm Chaser, ,1.92,30.0,3.7,ENE,5.58,ENE,OAK HILL,2023-05-09,1225.0,39.2725,-97.2673,39.2775,-97.232,A storm chaser reported seeing a brief tornado touch down in open field before losing sight of it due to rain.   No damage was reported in the vicinity of the sighting as it was in open pasture.  The track and time is estimated based on radar and chaser report.,A line of thunderstorms moved southeast across much of north central and east central Kansas during the day on May 9th.  There were numerous reports of large hail and sporadic wind damage reports along with a few wind gusts in excess of 70 mph.  Storm chasers also documented a small tornado near Miltonvale.  That storm went on to produce another mainly rain wrapped tornado with minor tree damage in southwest Clay County.,78.0,1.0,143.4520076867705,1,-1.7980001230574114
7072,Osage City,2024-05-09,38.6338982,-95.8258206,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.35043287378470145
7073,Osage City,2025-05-09,38.6338982,-95.8258206,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.14018818267250385
7074,Osage City,2022-05-10,38.6338982,-95.8258206,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.7216463078937908
7075,Osage City,2023-05-10,38.6338982,-95.8258206,69,1095269.0,SHERIDAN,SELDEN,2023-05-10,1626.0,Tornado, ,EFU,0.0,0.0,0.0,0.0,KS,CST-6, ,179826.0,C,179.0,GLD,0.0,0.0,Public, ,0.86,100.0,3.49,NW,2.96,NNW,SELDEN,2023-05-10,1630.0,39.57,-100.61,39.57,-100.59,"Tornado reported northwest of Selden, KS. Tornado remained over open fields along the Sheridan and Decatur County borders. No damage was reported as a result of this tornado.","During the afternoon hours, scattered storms developed over Northwest Kansas as a warm front moved north. These storms produced hail ranging from pea to golf ball in size and a brief tornado near the town of Selden. The largest hail fell near the towns of Selden, Levant, and Edson. Heavy rain with amounts up to  five inches produced flash flooding over portions of Thomas and Sheridan counties. These storms also produced strong winds with gusts up to 81 mph reported. The peak gust occurred just south of Selden, Kansas.",79.0,1.0,425.68782420428823,2,0.14439455226062262
7076,Osage City,2024-05-10,38.6338982,-95.8258206,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-0.6302153437259405
7077,Osage City,2022-05-11,38.6338982,-95.8258206,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5633599270912264
7078,Osage City,2023-05-11,38.6338982,-95.8258206,28,1095128.0,CHEYENNE,ST FRANCIS ARPT,2023-05-11,1157.0,Tornado, ,EF1,0.0,0.0,0.0,0.0,KS,CST-6, ,179806.0,C,23.0,GLD,0.0,0.0,NWS Storm Survey, ,2.84,100.0,16.1,SW,16.12,SW,ST FRANCIS ARPT,2023-05-11,1200.0,39.59,-102.02,39.618,-102.05,"Tornado remained mostly over open fields. There was a debris signature on radar, which was likely dust but there were some dead trees and sheet metal from an abandoned property that may have been lofted. Rating determined by 4 power poles that were recently replaced in far southwestern Cheyenne County Kansas.","A high impact storm system moved across Northwest Kansas. The storm system produced an environment that was favorable for any of the developing thunderstorms to produce a tornado, which led to multiple tornadoes occurring on this day.  The strongest tornado was rated an EF-1 which caused damage to the high school in Weskan.  ||Otherwise thunderstorms produced hail up to half dollar in size near Wallace, and wind gusts estimated up to 65 MPH near Campus.  The thunderstorms on this day were heavy rain producers, with rainfall amounts ranging from two to four inches.  This led to some towns having street flooding as the storms moved through.  One location near Weskan had flood damage a barn.||The repeated rounds of heavy rainfall over the Ludell area, combined with runoff being funneled into Beaver Creek from the area, caused flooding to occur at Ludell.  The flood waters also flooded the county road going east from Ludell that followed Beaver Creek to Herndon.",80.0,3.0,544.7723930691254,3,-1.711219054197083
7079,Osage City,2023-05-11,38.6338982,-95.8258206,28,1095135.0,RAWLINS,MC DONALD,2023-05-11,1235.0,Tornado, ,EFU,0.0,0.0,0.0,0.0,KS,CST-6, ,179806.0,C,153.0,GLD,0.0,0.0,Trained Spotter, ,1.16,100.0,2.33,SSE,0.87,SE,MC DONALD,2023-05-11,1237.0,39.75,-101.35,39.77,-101.36,Brief tornado south of McDonald reported by spotters and general public. Several pictures and videos received. No damage reported.,"A high impact storm system moved across Northwest Kansas. The storm system produced an environment that was favorable for any of the developing thunderstorms to produce a tornado, which led to multiple tornadoes occurring on this day.  The strongest tornado was rated an EF-1 which caused damage to the high school in Weskan.  ||Otherwise thunderstorms produced hail up to half dollar in size near Wallace, and wind gusts estimated up to 65 MPH near Campus.  The thunderstorms on this day were heavy rain producers, with rainfall amounts ranging from two to four inches.  This led to some towns having street flooding as the storms moved through.  One location near Weskan had flood damage a barn.||The repeated rounds of heavy rainfall over the Ludell area, combined with runoff being funneled into Beaver Creek from the area, caused flooding to occur at Ludell.  The flood waters also flooded the county road going east from Ludell that followed Beaver Creek to Herndon.",81.0,1.0,491.8896707636252,3,-1.711219054197083
7080,Osage City,2023-05-11,38.6338982,-95.8258206,28,1095140.0,RAWLINS,MC DONALD,2023-05-11,1239.0,Tornado, ,EFU,0.0,0.0,0.0,0.0,KS,CST-6, ,179806.0,C,153.0,GLD,0.0,0.0,Trained Spotter, ,1.78,75.0,0.53,W,2.11,NW,MC DONALD,2023-05-11,1242.0,39.78,-101.38,39.8,-101.4,"Brief tornado west of McDonald reported by spotters and general public. Several pictures and videos received, including one video that made national media attention. No damage reported.","A high impact storm system moved across Northwest Kansas. The storm system produced an environment that was favorable for any of the developing thunderstorms to produce a tornado, which led to multiple tornadoes occurring on this day.  The strongest tornado was rated an EF-1 which caused damage to the high school in Weskan.  ||Otherwise thunderstorms produced hail up to half dollar in size near Wallace, and wind gusts estimated up to 65 MPH near Campus.  The thunderstorms on this day were heavy rain producers, with rainfall amounts ranging from two to four inches.  This led to some towns having street flooding as the storms moved through.  One location near Weskan had flood damage a barn.||The repeated rounds of heavy rainfall over the Ludell area, combined with runoff being funneled into Beaver Creek from the area, caused flooding to occur at Ludell.  The flood waters also flooded the county road going east from Ludell that followed Beaver Creek to Herndon.",82.0,1.0,495.138493988127,3,-1.711219054197083
7081,Osage City,2023-05-11,38.6338982,-95.8258206,28,1095241.0,WALLACE,WESKAN,2023-05-11,1533.0,Tornado, ,EF0,0.0,0.0,0.0,0.0,KS,MST-7, ,179806.0,C,199.0,GLD,0.0,0.0,Public, ,8.48,100.0,7.01,SSE,3.4,NE,WESKAN,2023-05-11,1548.0,38.78,-101.91,38.9,-101.92,"Tornado mostly moved over open country in Wallace County. However, the tornado did impact a residence, breaking some sliding glass door windows and flipping a porch roofing section up onto the rest of the house. The tornado eventually crossed US-40 and rapidly dissipated just north of the highway.","A high impact storm system moved across Northwest Kansas. The storm system produced an environment that was favorable for any of the developing thunderstorms to produce a tornado, which led to multiple tornadoes occurring on this day.  The strongest tornado was rated an EF-1 which caused damage to the high school in Weskan.  ||Otherwise thunderstorms produced hail up to half dollar in size near Wallace, and wind gusts estimated up to 65 MPH near Campus.  The thunderstorms on this day were heavy rain producers, with rainfall amounts ranging from two to four inches.  This led to some towns having street flooding as the storms moved through.  One location near Weskan had flood damage a barn.||The repeated rounds of heavy rainfall over the Ludell area, combined with runoff being funneled into Beaver Creek from the area, caused flooding to occur at Ludell.  The flood waters also flooded the county road going east from Ludell that followed Beaver Creek to Herndon.",83.0,2.0,528.0856563536713,3,-1.711219054197083
7082,Osage City,2023-05-11,38.6338982,-95.8258206,28,1095243.0,WALLACE,WESKAN,2023-05-11,1541.0,Tornado, ,EF0,0.0,0.0,0.0,0.0,KS,MST-7, ,179806.0,C,199.0,GLD,0.0,0.0,Emergency Manager, ,3.17,100.0,4.25,SW,2.69,W,WESKAN,2023-05-11,1547.0,38.83,-102.03,38.87,-102.02,"Reported multi-vortex tornado damaged an irrigation pivot. Otherwise, tornado remained over open country. The tornado evenutally crossed US-40 and quickly dissipated.","A high impact storm system moved across Northwest Kansas. The storm system produced an environment that was favorable for any of the developing thunderstorms to produce a tornado, which led to multiple tornadoes occurring on this day.  The strongest tornado was rated an EF-1 which caused damage to the high school in Weskan.  ||Otherwise thunderstorms produced hail up to half dollar in size near Wallace, and wind gusts estimated up to 65 MPH near Campus.  The thunderstorms on this day were heavy rain producers, with rainfall amounts ranging from two to four inches.  This led to some towns having street flooding as the storms moved through.  One location near Weskan had flood damage a barn.||The repeated rounds of heavy rainfall over the Ludell area, combined with runoff being funneled into Beaver Creek from the area, caused flooding to occur at Ludell.  The flood waters also flooded the county road going east from Ludell that followed Beaver Creek to Herndon.",84.0,2.0,538.4953829971987,3,-1.711219054197083
7083,Osage City,2023-05-11,38.6338982,-95.8258206,28,1095249.0,WALLACE,WESKAN,2023-05-11,1545.0,Tornado, ,EF1,0.0,0.0,0.0,0.0,KS,MST-7, ,179806.0,C,199.0,GLD,0.0,0.0,NWS Storm Survey, ,1.25,175.0,0.89,SSE,0.41,NNE,WESKAN,2023-05-11,1549.0,38.858,-101.964,38.875,-101.966,"Multi-vortex tornado moved through Weskan,KS causing damage to the Weskan school, numerous trees, and additional damage to properties in town.","A high impact storm system moved across Northwest Kansas. The storm system produced an environment that was favorable for any of the developing thunderstorms to produce a tornado, which led to multiple tornadoes occurring on this day.  The strongest tornado was rated an EF-1 which caused damage to the high school in Weskan.  ||Otherwise thunderstorms produced hail up to half dollar in size near Wallace, and wind gusts estimated up to 65 MPH near Campus.  The thunderstorms on this day were heavy rain producers, with rainfall amounts ranging from two to four inches.  This led to some towns having street flooding as the storms moved through.  One location near Weskan had flood damage a barn.||The repeated rounds of heavy rainfall over the Ludell area, combined with runoff being funneled into Beaver Creek from the area, caused flooding to occur at Ludell.  The flood waters also flooded the county road going east from Ludell that followed Beaver Creek to Herndon.",85.0,3.0,532.810457857049,3,-1.711219054197083
7084,Osage City,2023-05-11,38.6338982,-95.8258206,28,1095250.0,WALLACE,SHARON SPGS,2023-05-11,1609.0,Tornado, ,EF0,0.0,0.0,0.0,0.0,KS,MST-7, ,179806.0,C,199.0,GLD,0.0,0.0,Public, ,6.62,100.0,9.69,N,16.21,NNE,SUNLAND,2023-05-11,1629.0,39.02,-101.74,39.11,-101.79,"Tornado moved over mostly open fields in northern Wallace County. However, one farmstead was hit, resulting in damage to a shed as well as to fences. Hay bales were thrown around too.","A high impact storm system moved across Northwest Kansas. The storm system produced an environment that was favorable for any of the developing thunderstorms to produce a tornado, which led to multiple tornadoes occurring on this day.  The strongest tornado was rated an EF-1 which caused damage to the high school in Weskan.  ||Otherwise thunderstorms produced hail up to half dollar in size near Wallace, and wind gusts estimated up to 65 MPH near Campus.  The thunderstorms on this day were heavy rain producers, with rainfall amounts ranging from two to four inches.  This led to some towns having street flooding as the storms moved through.  One location near Weskan had flood damage a barn.||The repeated rounds of heavy rainfall over the Ludell area, combined with runoff being funneled into Beaver Creek from the area, caused flooding to occur at Ludell.  The flood waters also flooded the county road going east from Ludell that followed Beaver Creek to Herndon.",86.0,2.0,514.0233583450897,3,-1.711219054197083
7085,Osage City,2023-05-11,38.6338982,-95.8258206,28,1095256.0,SHERMAN,EDSON,2023-05-11,1647.0,Tornado, ,EFU,0.0,0.0,0.0,0.0,KS,MST-7, ,179806.0,C,181.0,GLD,0.0,0.0,Trained Spotter, ,0.76,75.0,8.47,SSE,7.62,SSE,EDSON,2023-05-11,1652.0,39.22,-101.48,39.23,-101.49,Brief tornado in southeastern Sherman County reported by spotters. No damage was reported.,"A high impact storm system moved across Northwest Kansas. The storm system produced an environment that was favorable for any of the developing thunderstorms to produce a tornado, which led to multiple tornadoes occurring on this day.  The strongest tornado was rated an EF-1 which caused damage to the high school in Weskan.  ||Otherwise thunderstorms produced hail up to half dollar in size near Wallace, and wind gusts estimated up to 65 MPH near Campus.  The thunderstorms on this day were heavy rain producers, with rainfall amounts ranging from two to four inches.  This led to some towns having street flooding as the storms moved through.  One location near Weskan had flood damage a barn.||The repeated rounds of heavy rainfall over the Ludell area, combined with runoff being funneled into Beaver Creek from the area, caused flooding to occur at Ludell.  The flood waters also flooded the county road going east from Ludell that followed Beaver Creek to Herndon.",87.0,1.0,493.3470638786677,3,-1.711219054197083
7086,Osage City,2023-05-11,38.6338982,-95.8258206,28,1095254.0,LOGAN,SMOKY HILL,2023-05-11,1725.0,Tornado, ,EFU,0.0,0.0,0.0,0.0,KS,CST-6, ,179806.0,C,109.0,GLD,0.0,0.0,Public, ,5.8,100.0,2.33,NNW,8.48,NNW,SMOKY HILL,2023-05-11,1742.0,39.05,-101.39,39.13,-101.44,"Tornado moved over open farmland. One farmstead was hit, but were unable to assess the damage.","A high impact storm system moved across Northwest Kansas. The storm system produced an environment that was favorable for any of the developing thunderstorms to produce a tornado, which led to multiple tornadoes occurring on this day.  The strongest tornado was rated an EF-1 which caused damage to the high school in Weskan.  ||Otherwise thunderstorms produced hail up to half dollar in size near Wallace, and wind gusts estimated up to 65 MPH near Campus.  The thunderstorms on this day were heavy rain producers, with rainfall amounts ranging from two to four inches.  This led to some towns having street flooding as the storms moved through.  One location near Weskan had flood damage a barn.||The repeated rounds of heavy rainfall over the Ludell area, combined with runoff being funneled into Beaver Creek from the area, caused flooding to occur at Ludell.  The flood waters also flooded the county road going east from Ludell that followed Beaver Creek to Herndon.",88.0,1.0,484.03785725257586,3,-1.711219054197083
7087,Osage City,2023-05-11,38.6338982,-95.8258206,28,1095259.0,THOMAS,LEVANT,2023-05-11,1829.0,Tornado, ,EFU,0.0,0.0,0.0,0.0,KS,CST-6, ,179806.0,C,193.0,GLD,0.0,0.0,Trained Spotter, ,1.48,75.0,4.44,SSE,3.19,SSE,LEVANT,2023-05-11,1832.0,39.32,-101.17,39.34,-101.17,"Brief tornado reported by spotters in Thomas County south of Levant, and south of Interstate 70. No damage was reported.","A high impact storm system moved across Northwest Kansas. The storm system produced an environment that was favorable for any of the developing thunderstorms to produce a tornado, which led to multiple tornadoes occurring on this day.  The strongest tornado was rated an EF-1 which caused damage to the high school in Weskan.  ||Otherwise thunderstorms produced hail up to half dollar in size near Wallace, and wind gusts estimated up to 65 MPH near Campus.  The thunderstorms on this day were heavy rain producers, with rainfall amounts ranging from two to four inches.  This led to some towns having street flooding as the storms moved through.  One location near Weskan had flood damage a barn.||The repeated rounds of heavy rainfall over the Ludell area, combined with runoff being funneled into Beaver Creek from the area, caused flooding to occur at Ludell.  The flood waters also flooded the county road going east from Ludell that followed Beaver Creek to Herndon.",89.0,1.0,468.1496758997852,3,-1.711219054197083
7088,Osage City,2023-05-11,38.6338982,-95.8258206,28,1101285.0,GRANT,COLUMBIAN CARBON,2023-05-11,1851.0,Tornado, ,EF0,0.0,0.0,0.0,0.0,KS,CST-6, ,180835.0,C,67.0,DDC,0.0,0.0,Public, ,0.01,1.0,5.35,ENE,5.35,ENE,COLUMBIAN CARBON,2023-05-11,1851.0,37.56,-101.11,37.56,-101.11,Land spouts reported 5 miles west of Sublette.,Landspouts reported on 05/11.,90.0,2.0,477.4925674461185,3,-1.711219054197083
7089,Osage City,2022-05-12,38.6338982,-95.8258206,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.27038662787809076
7090,Osage City,2023-05-12,38.6338982,-95.8258206,52,1087048.0,BROWN,HAMLIN,2023-05-12,1803.0,Tornado, ,EF2,0.0,0.0,0.0,0.0,KS,CST-6, ,178660.0,C,13.0,TOP,0.0,0.0,NWS Storm Survey, ,1.48,500.0,1.38,N,2.81,N,HAMLIN,2023-05-12,1806.0,39.94,-95.63,39.96,-95.62,A tornado touched down north of Hamlin and moves north-northeast producing some tree damage and overturning a center pivot before hitting a homestead. Outbuildings were completely destroyed with winds estimated to be 112 mph. The home sustained damage to the siding and roof with the windows broken out. The tornado dissipated after hitting the homestead.,A cluster of thunderstorms developed along a dryline and moved slowly across parts of northeast Kansas during the late afternoon and evening of May 12th.  At least 5 tornadoes were documented from these storms.  A couple of the tornadoes did produce damage to structures in Jackson and Brown Counties.,91.0,4.0,146.20631778356798,4,-0.16797322788687388
7091,Osage City,2023-05-12,38.6338982,-95.8258206,52,1087047.0,JACKSON,HOLTON,2023-05-12,1811.0,Tornado, ,EF1,0.0,0.0,0.0,0.0,KS,CST-6, ,178660.0,C,85.0,TOP,0.0,0.0,NWS Storm Survey, ,3.62,50.0,1.75,NE,4.18,S,NETAWAKA,2023-05-12,1820.0,39.49,-95.73,39.54,-95.71,A tornado touched down just north of Holton damaging a well constructed barn. Large portions of the roof were blown off and some of the walls were blown out from winds estimated to be up to 90 mph. The tornado skipped northeast across the county side and produced some tree damage as it moved towards Straight Creek.,A cluster of thunderstorms developed along a dryline and moved slowly across parts of northeast Kansas during the late afternoon and evening of May 12th.  At least 5 tornadoes were documented from these storms.  A couple of the tornadoes did produce damage to structures in Jackson and Brown Counties.,92.0,3.0,95.55297436383452,4,-0.16797322788687388
7092,Osage City,2023-05-12,38.6338982,-95.8258206,52,1087129.0,BROWN,RESERVE,2023-05-12,1818.0,Tornado, ,EF0,0.0,0.0,0.0,0.0,KS,CST-6, ,178660.0,C,13.0,TOP,0.0,0.0,NWS Storm Survey, ,0.01,15.0,1.49,NNE,1.49,NNE,RESERVE,2023-05-12,1818.0,40.0002,-95.56,40.0002,-95.56,A power pole was downed on the Kansas side of 340th street which appeared to be related to a tornado that began just south of the state line and then crossed into Nebraska around 718 pm on May 12th.,A cluster of thunderstorms developed along a dryline and moved slowly across parts of northeast Kansas during the late afternoon and evening of May 12th.  At least 5 tornadoes were documented from these storms.  A couple of the tornadoes did produce damage to structures in Jackson and Brown Counties.,93.0,2.0,153.63692867729412,4,-0.16797322788687388
